CustomerID,Age,Gender,TenureMonths,ContractType,InternetService,PhoneService,StreamingService,MonthlyCharges,TotalCharges,MonthlyUsageGB,SessionsPerMonth,SupportCalls,Complaints,PaymentMethod,PaymentDelayDays,Churn
CUST-13859,52,Female,36,One Year,No,Yes,Yes,75.74,2831.99,19.2,28,1,0,Credit Card,5,No
CUST-13860,74,Female,7,One Year,DSL,No,No,72.97,472.21,284.2,1,2,0,Credit Card,4,Yes
CUST-13861,70,Male,32,Month-to-Month,Fiber Optic,Yes,Yes,42.66,1316.22,4.5,47,2,0,Electronic Check,2,No
CUST-13862,70,Male,67,Month-to-Month,DSL,No,Yes,83.87,5422.51,225.9,7,1,0,Mailed Check,3,No
CUST-13863,63,Female,39,Month-to-Month,Fiber Optic,No,No,78.44,2915.9,14.5,16,2,2,Credit Card,3,No
CUST-13864,69,Female,24,One Year,DSL,Yes,Yes,69.45,1502.35,142.7,54,2,0,Electronic Check,3,No
CUST-13865,31,Female,70,Month-to-Month,No,No,No,54.22,3880.4,291.8,32,1,0,Bank Transfer,2,No
CUST-13866,53,Male,54,Two Year,No,Yes,No,54.83,2714.28,32.9,24,0,0,Electronic Check,2,No
CUST-13867,29,Male,38,One Year,Fiber Optic,Yes,No,59.96,2390.86,166.6,14,2,0,Bank Transfer,1,No
CUST-13868,34,Male,32,Month-to-Month,No,Yes,No,34.2,1111.85,236.5,47,0,1,Electronic Check,2,No
CUST-13869,56,Male,45,Month-to-Month,Fiber Optic,No,Yes,64.02,2843.45,221.8,15,2,0,Electronic Check,4,No
CUST-13870,26,Male,61,One Year,No,Yes,No,87.3,4916.27,186.3,52,0,0,Electronic Check,1,No
CUST-13871,52,Male,70,Month-to-Month,No,Yes,Yes,86.91,5945.65,224.6,1,0,1,Bank Transfer,6,No
CUST-13872,30,Female,53,Month-to-Month,DSL,Yes,No,55.48,2761.56,125.0,28,1,1,Bank Transfer,3,No
CUST-13873,32,Male,51,Month-to-Month,Fiber Optic,No,Yes,91.6,4381.25,354.0,19,2,0,Bank Transfer,2,Yes
CUST-13874,35,Male,56,One Year,Fiber Optic,Yes,No,112.65,6462.51,35.0,57,1,0,Credit Card,2,No
CUST-13875,68,Female,27,One Year,DSL,Yes,No,57.09,1475.3,284.6,58,3,0,Bank Transfer,2,No
CUST-13876,50,Male,38,Month-to-Month,DSL,Yes,Yes,82.29,3025.73,197.1,7,2,0,Electronic Check,3,No
CUST-13877,23,Female,62,Month-to-Month,No,Yes,Yes,15.0,954.59,235.5,18,1,1,Bank Transfer,2,No
CUST-13878,44,Male,18,Month-to-Month,No,Yes,Yes,33.55,551.46,251.5,47,0,0,Mailed Check,4,No
CUST-13879,40,Female,64,One Year,Fiber Optic,Yes,Yes,67.28,,230.0,13,3,0,Credit Card,3,No
CUST-13880,44,Female,30,Month-to-Month,No,Yes,Yes,39.83,,107.0,51,1,0,Electronic Check,4,Yes
CUST-13881,51,Female,49,Month-to-Month,No,Yes,No,115.98,5477.19,154.2,18,1,0,Mailed Check,2,No
CUST-13882,73,Female,41,Two Year,DSL,Yes,Yes,79.95,3358.15,49.4,4,2,0,Bank Transfer,1,No
CUST-13883,63,Female,13,Two Year,DSL,Yes,Yes,89.15,1206.97,153.1,50,2,0,Electronic Check,3,No
CUST-13884,55,Male,34,Two Year,DSL,Yes,No,64.27,2119.19,209.0,4,0,2,Bank Transfer,3,No
CUST-13885,31,Male,25,Two Year,DSL,Yes,Yes,39.92,966.49,234.6,27,0,1,Electronic Check,2,No
CUST-13886,53,Female,66,Month-to-Month,DSL,Yes,Yes,52.03,3349.19,215.2,16,2,1,Credit Card,4,No
CUST-13887,70,Female,18,Month-to-Month,Fiber Optic,Yes,No,71.36,1295.36,22.0,14,1,0,Electronic Check,4,Yes
CUST-13888,25,Female,5,Month-to-Month,No,Yes,No,49.05,245.3,129.4,14,2,1,Bank Transfer,2,Yes
CUST-13889,52,Male,19,Month-to-Month,No,Yes,Yes,81.78,1450.37,120.4,7,1,0,Bank Transfer,2,No
CUST-13890,36,Female,42,Two Year,Fiber Optic,Yes,Yes,82.79,3162.79,62.1,45,1,0,Electronic Check,2,No
CUST-13891,47,Female,18,One Year,No,Yes,Yes,65.12,1221.85,104.8,56,0,2,Mailed Check,1,Yes
CUST-13892,31,Female,32,One Year,Fiber Optic,Yes,Yes,19.36,581.83,180.1,14,1,1,Credit Card,2,No
CUST-13893,37,Female,21,Month-to-Month,No,Yes,Yes,107.87,2255.73,307.2,42,2,0,Electronic Check,4,Yes
CUST-13894,66,Male,10,Two Year,Fiber Optic,No,No,59.68,611.28,94.2,45,1,0,Credit Card,5,No
CUST-13895,42,Female,37,Two Year,DSL,Yes,No,132.73,4641.11,78.4,6,1,1,Bank Transfer,6,No
CUST-13896,57,Female,49,Month-to-Month,No,Yes,Yes,81.31,3965.52,126.0,43,2,1,Credit Card,1,No
CUST-13897,41,Male,13,Two Year,Fiber Optic,Yes,No,59.75,711.65,210.4,57,1,1,Credit Card,2,No
CUST-13898,31,Female,55,Month-to-Month,Fiber Optic,Yes,Yes,76.2,4381.65,290.1,38,1,0,Bank Transfer,1,No
CUST-13899,43,Female,17,Month-to-Month,DSL,Yes,No,15.0,231.72,172.2,27,1,0,Credit Card,2,Yes
CUST-13900,55,Male,9,One Year,Fiber Optic,Yes,No,90.65,787.89,49.9,11,2,0,Mailed Check,1,Yes
CUST-13901,40,Male,44,One Year,No,Yes,No,129.17,5572.78,69.0,31,2,1,Mailed Check,6,No
CUST-13902,39,Male,46,Month-to-Month,DSL,Yes,Yes,15.0,702.81,196.9,51,0,1,Electronic Check,5,No
CUST-13903,65,Female,8,Month-to-Month,No,Yes,Yes,57.81,,269.6,49,0,1,Electronic Check,2,Yes
CUST-13904,74,Female,37,Two Year,DSL,Yes,No,62.37,2229.51,343.4,57,5,0,Mailed Check,2,No
CUST-13905,36,Male,19,One Year,Fiber Optic,Yes,Yes,86.88,1559.86,73.6,3,1,0,Electronic Check,1,No
CUST-13906,63,Male,63,One Year,DSL,No,Yes,117.65,7017.65,192.6,1,2,0,Credit Card,4,No
CUST-13907,68,Male,46,Month-to-Month,Fiber Optic,Yes,Yes,74.57,3487.91,87.3,16,0,1,Bank Transfer,4,No
CUST-13908,20,Female,71,Month-to-Month,DSL,Yes,No,118.54,7581.6,99.1,44,1,0,Electronic Check,7,Yes
CUST-13909,59,Female,26,Month-to-Month,Fiber Optic,Yes,Yes,69.26,1823.02,91.5,27,0,0,Electronic Check,5,Yes
CUST-13910,36,Male,46,Month-to-Month,DSL,No,No,76.29,3585.0,149.9,46,2,0,Mailed Check,6,Yes
CUST-13911,26,Female,46,Month-to-Month,DSL,Yes,Yes,73.21,,100.6,50,5,1,Bank Transfer,2,No
CUST-13912,45,Male,14,Month-to-Month,Fiber Optic,Yes,Yes,95.51,1329.16,403.1,3,0,0,Electronic Check,4,Yes
CUST-13913,37,Female,63,One Year,DSL,Yes,No,54.44,3258.3,138.6,56,1,0,Electronic Check,0,No
CUST-13914,62,Female,3,Month-to-Month,DSL,Yes,Yes,85.46,247.17,268.9,8,1,1,Bank Transfer,2,Yes
CUST-13915,24,Female,28,Two Year,DSL,Yes,Yes,34.23,1002.01,120.6,50,0,0,Bank Transfer,2,No
CUST-13916,31,Female,29,Month-to-Month,Fiber Optic,Yes,Yes,57.89,1732.83,381.0,16,3,0,Bank Transfer,1,Yes
CUST-13917,26,Male,18,Month-to-Month,Fiber Optic,Yes,Yes,49.08,856.52,210.5,47,1,1,Electronic Check,2,No
CUST-13918,72,Female,35,Month-to-Month,DSL,Yes,No,67.2,2449.51,255.3,54,2,0,Mailed Check,2,No
CUST-13919,74,Female,47,Month-to-Month,DSL,Yes,Yes,57.1,2746.61,126.8,2,1,0,Credit Card,4,Yes
CUST-13920,36,Male,5,Month-to-Month,Fiber Optic,No,No,93.3,482.9,267.9,29,3,0,Electronic Check,4,Yes
CUST-13921,64,Female,59,Two Year,DSL,Yes,No,43.03,2544.98,210.1,16,3,1,Electronic Check,2,No
CUST-13922,69,Male,59,One Year,No,Yes,Yes,21.72,1318.19,145.9,55,1,0,Bank Transfer,3,No
CUST-13923,31,Male,47,Month-to-Month,Fiber Optic,Yes,Yes,31.07,1509.6,82.8,29,1,0,Bank Transfer,2,No
CUST-13924,73,Female,13,Month-to-Month,Fiber Optic,Yes,Yes,89.85,1067.37,158.6,31,3,0,Credit Card,2,No
CUST-13925,55,Female,33,One Year,DSL,Yes,Yes,40.76,1405.32,150.9,42,1,1,Electronic Check,2,No
CUST-13926,70,Male,62,One Year,Fiber Optic,Yes,No,74.95,4414.75,258.2,59,2,1,Bank Transfer,2,No
CUST-13927,53,Male,16,Month-to-Month,No,Yes,Yes,57.63,890.72,159.1,11,2,0,Electronic Check,5,Yes
CUST-13928,57,Male,44,One Year,Fiber Optic,Yes,No,85.61,3837.6,7.1,51,2,0,Bank Transfer,1,No
CUST-13929,34,Female,58,Two Year,Fiber Optic,Yes,Yes,59.23,3434.43,238.2,32,0,0,Credit Card,1,No
CUST-13930,47,Male,6,One Year,Fiber Optic,Yes,Yes,134.11,831.99,296.4,24,2,0,Mailed Check,4,No
CUST-13931,26,Male,15,Two Year,Fiber Optic,Yes,Yes,112.45,1619.43,30.1,19,0,0,Credit Card,1,No
CUST-13932,50,Male,4,Two Year,DSL,Yes,Yes,57.12,218.43,342.4,32,0,1,Electronic Check,2,No
CUST-13933,73,Female,56,Two Year,Fiber Optic,Yes,No,53.7,2720.77,305.7,10,1,0,Electronic Check,2,No
CUST-13934,69,Male,64,Month-to-Month,DSL,Yes,No,143.31,8891.26,123.2,54,2,0,Bank Transfer,4,No
CUST-13935,42,Female,68,One Year,Fiber Optic,Yes,Yes,38.03,2608.31,79.5,49,1,0,Electronic Check,2,No
CUST-13936,31,Female,34,One Year,No,Yes,No,63.62,2044.49,274.8,56,3,0,Electronic Check,4,No
CUST-13937,28,Male,56,One Year,No,Yes,No,65.56,3559.05,56.7,32,0,1,Electronic Check,1,No
CUST-13938,70,Female,32,Two Year,Fiber Optic,Yes,No,64.94,1938.66,119.8,23,1,1,Bank Transfer,1,No
CUST-13939,52,Male,9,Month-to-Month,DSL,Yes,No,21.53,196.85,61.6,33,4,0,Credit Card,1,Yes
CUST-13940,58,Female,63,Month-to-Month,DSL,Yes,No,77.42,4433.99,180.5,30,2,0,Bank Transfer,4,No
CUST-13941,31,Female,33,Month-to-Month,Fiber Optic,Yes,No,40.74,1352.23,311.9,30,2,1,Electronic Check,4,Yes
CUST-13942,47,Male,21,Month-to-Month,No,Yes,Yes,100.9,2027.45,213.7,7,0,0,Mailed Check,4,No
CUST-13943,58,Male,55,Month-to-Month,Fiber Optic,No,Yes,28.6,1425.51,271.6,16,1,0,Mailed Check,3,No
CUST-13944,21,Male,57,One Year,DSL,Yes,No,66.49,3896.13,148.3,43,1,0,Credit Card,4,No
CUST-13945,21,Female,2,Month-to-Month,No,Yes,No,15.0,29.19,188.8,53,4,0,Credit Card,4,Yes
CUST-13946,45,Female,13,One Year,No,Yes,No,15.0,193.03,69.6,50,1,0,Credit Card,4,No
CUST-13947,25,Male,4,One Year,Fiber Optic,Yes,No,44.02,177.81,171.3,1,2,2,Credit Card,4,No
CUST-13948,19,Male,50,Month-to-Month,Fiber Optic,Yes,Yes,47.54,2372.87,112.9,30,0,1,Credit Card,4,No
CUST-13949,58,Female,48,Month-to-Month,Fiber Optic,Yes,No,101.64,4925.69,165.6,34,2,0,Electronic Check,0,Yes
CUST-13950,63,Female,30,One Year,Fiber Optic,Yes,No,63.99,1947.23,159.4,54,2,0,Mailed Check,1,No
CUST-13951,39,Female,29,One Year,No,Yes,No,97.31,2789.18,151.7,34,1,1,Electronic Check,2,No
CUST-13952,58,Male,8,Two Year,DSL,Yes,No,55.51,424.03,369.7,38,1,0,Credit Card,1,No
CUST-13953,73,Female,12,Two Year,Fiber Optic,Yes,Yes,80.15,900.7,339.1,31,1,0,Bank Transfer,2,No
CUST-13954,72,Male,41,Two Year,Fiber Optic,Yes,Yes,46.86,1989.34,307.5,56,2,1,Mailed Check,6,No
CUST-13955,33,Female,26,One Year,No,Yes,No,45.16,1227.57,341.6,8,1,1,Mailed Check,2,No
CUST-13956,46,Female,50,Two Year,No,Yes,Yes,19.48,928.85,307.7,54,2,0,Electronic Check,5,No
CUST-13957,66,Male,2,Two Year,No,Yes,Yes,73.39,134.57,178.0,53,2,0,Electronic Check,1,No
CUST-13958,65,Male,55,Two Year,Fiber Optic,Yes,Yes,71.55,3673.09,168.8,20,2,0,Bank Transfer,3,No
CUST-13959,47,Male,56,Month-to-Month,No,Yes,Yes,84.43,4730.92,201.2,46,3,0,Mailed Check,2,Yes
CUST-13960,29,Female,14,Two Year,Fiber Optic,Yes,No,70.37,912.22,161.0,54,1,0,Mailed Check,5,No
CUST-13961,52,Female,6,Month-to-Month,Fiber Optic,Yes,No,115.65,705.71,86.4,29,1,1,Mailed Check,1,Yes
CUST-13962,28,Female,61,One Year,DSL,Yes,No,69.4,4396.19,206.7,31,0,0,Credit Card,5,No
CUST-13963,63,Male,12,Month-to-Month,No,Yes,Yes,89.8,1125.6,39.0,21,0,0,Mailed Check,1,No
CUST-13964,67,Female,13,Month-to-Month,No,Yes,No,56.9,666.76,192.4,26,3,0,Electronic Check,3,No
CUST-13965,38,Male,19,Month-to-Month,DSL,Yes,No,42.29,838.64,90.5,31,1,0,Bank Transfer,4,Yes
CUST-13966,38,Male,44,Month-to-Month,DSL,Yes,No,82.94,3689.61,172.7,20,1,2,Credit Card,3,No
CUST-13967,22,Male,59,Month-to-Month,No,Yes,No,62.77,3379.78,197.2,22,1,0,Credit Card,6,No
CUST-13968,65,Female,37,Two Year,Fiber Optic,Yes,No,85.8,3054.87,148.2,57,3,1,Mailed Check,2,No
CUST-13969,37,Female,25,Month-to-Month,No,Yes,Yes,73.82,1854.74,32.4,57,2,2,Bank Transfer,5,Yes
CUST-13970,54,Male,16,Month-to-Month,DSL,Yes,Yes,45.17,754.16,73.1,40,1,0,Electronic Check,3,No
CUST-13971,20,Female,38,Month-to-Month,DSL,Yes,No,91.86,3227.56,221.2,26,1,0,Electronic Check,5,Yes
CUST-13972,61,Male,43,One Year,Fiber Optic,Yes,No,43.22,1708.22,129.8,17,1,0,Electronic Check,6,No
CUST-13973,50,Male,14,Month-to-Month,DSL,No,No,80.63,1095.92,230.5,25,1,0,Bank Transfer,2,No
CUST-13974,70,Female,6,Month-to-Month,DSL,Yes,Yes,97.04,608.57,180.9,37,1,2,Bank Transfer,1,Yes
CUST-13975,26,Male,23,Month-to-Month,DSL,Yes,No,55.39,1332.2,162.2,27,0,1,Mailed Check,3,Yes
CUST-13976,26,Male,60,One Year,DSL,Yes,Yes,93.9,5263.21,211.3,3,3,0,Bank Transfer,3,No
CUST-13977,21,Female,12,Month-to-Month,DSL,Yes,Yes,74.94,,119.3,56,1,0,Bank Transfer,2,No
CUST-13978,52,Male,13,Month-to-Month,No,Yes,Yes,86.3,1162.52,216.0,24,0,0,Mailed Check,3,No
CUST-13979,34,Male,6,Month-to-Month,DSL,Yes,No,44.08,267.18,142.2,25,2,0,Credit Card,1,Yes
CUST-13980,51,Male,63,Two Year,Fiber Optic,Yes,Yes,70.36,4635.91,408.3,50,2,0,Electronic Check,0,No
CUST-13981,41,Male,38,Month-to-Month,No,Yes,No,29.8,1170.87,77.9,10,1,1,Credit Card,2,Yes
CUST-13982,49,Male,50,One Year,Fiber Optic,Yes,Yes,107.78,5023.97,147.8,36,4,0,Electronic Check,5,Yes
CUST-13983,18,Male,52,Month-to-Month,Fiber Optic,Yes,No,15.0,790.89,151.5,42,2,1,Credit Card,2,No
CUST-13984,25,Male,40,Month-to-Month,Fiber Optic,Yes,No,56.13,2037.04,58.3,18,2,1,Bank Transfer,3,No
CUST-13985,62,Female,8,Month-to-Month,No,Yes,No,41.71,341.25,245.3,45,0,0,Credit Card,2,Yes
CUST-13986,40,Female,61,Month-to-Month,No,Yes,Yes,81.87,4945.3,141.4,54,2,0,Credit Card,2,No
CUST-13987,64,Male,8,Month-to-Month,Fiber Optic,No,Yes,113.1,944.08,1.0,17,3,0,Mailed Check,4,Yes
CUST-13988,57,Male,34,Month-to-Month,No,Yes,No,81.37,2888.32,242.6,14,0,1,Bank Transfer,4,No
CUST-13989,29,Female,60,Month-to-Month,Fiber Optic,Yes,Yes,139.03,7571.2,122.7,58,0,0,Bank Transfer,2,Yes
CUST-13990,71,Female,57,One Year,DSL,Yes,Yes,30.55,1609.14,170.6,19,3,0,Electronic Check,4,No
CUST-13991,29,Female,46,Two Year,No,Yes,No,32.47,1452.74,240.9,18,3,0,Mailed Check,2,No
CUST-13992,63,Female,22,Month-to-Month,Fiber Optic,Yes,No,42.67,968.71,147.2,23,1,0,Bank Transfer,3,No
CUST-13993,64,Female,40,One Year,No,Yes,Yes,68.03,2781.52,146.4,8,2,0,Credit Card,5,No
CUST-13994,32,Male,45,Two Year,DSL,Yes,Yes,39.33,1848.88,401.8,50,3,0,Credit Card,3,No
CUST-13995,58,Female,55,Two Year,Fiber Optic,Yes,No,46.21,2523.03,1.0,16,3,0,Credit Card,4,No
CUST-13996,36,Female,51,Month-to-Month,No,Yes,No,80.51,3853.43,64.3,25,5,0,Bank Transfer,0,No
CUST-13997,43,Female,5,One Year,DSL,Yes,Yes,34.02,153.73,81.7,43,4,0,Bank Transfer,8,Yes
CUST-13998,69,Male,13,Month-to-Month,No,No,Yes,36.67,444.98,341.0,32,2,1,Electronic Check,1,No
CUST-13999,46,Male,28,Month-to-Month,No,Yes,No,55.04,1543.11,122.0,49,1,1,Electronic Check,2,No
CUST-14000,39,Male,62,Month-to-Month,No,Yes,Yes,57.39,3696.74,201.6,50,1,0,Bank Transfer,1,No
CUST-14001,57,Male,24,Month-to-Month,Fiber Optic,Yes,No,90.25,2053.66,137.3,19,3,0,Credit Card,2,Yes
CUST-14002,38,Male,7,Month-to-Month,Fiber Optic,Yes,No,42.48,306.68,234.3,18,0,2,Mailed Check,3,Yes
CUST-14003,68,Male,38,Month-to-Month,No,Yes,Yes,46.99,1712.83,178.9,32,2,0,Electronic Check,4,Yes
CUST-14004,55,Female,37,One Year,Fiber Optic,Yes,No,79.54,2784.77,202.8,46,0,0,Bank Transfer,3,No
CUST-14005,37,Male,68,Month-to-Month,Fiber Optic,Yes,Yes,85.03,5645.16,295.9,49,1,0,Credit Card,2,No
CUST-14006,74,Male,42,Month-to-Month,No,Yes,Yes,100.72,4087.85,219.6,40,0,0,Electronic Check,4,Yes
CUST-14007,46,Female,5,Month-to-Month,Fiber Optic,Yes,No,76.73,397.87,113.8,15,1,0,Electronic Check,0,Yes
CUST-14008,68,Male,64,Month-to-Month,No,Yes,No,68.26,4238.62,208.1,49,1,0,Bank Transfer,6,No
CUST-14009,21,Female,50,One Year,DSL,Yes,Yes,79.38,3737.21,397.7,21,1,2,Credit Card,3,No
CUST-14010,72,Female,15,Two Year,DSL,Yes,Yes,58.31,897.73,230.8,11,0,2,Electronic Check,5,No
CUST-14011,24,Male,53,Month-to-Month,Fiber Optic,No,Yes,58.13,3234.36,193.7,29,2,0,Electronic Check,1,No
CUST-14012,45,Female,25,Month-to-Month,Fiber Optic,Yes,Yes,20.65,514.82,56.7,32,1,1,Bank Transfer,2,Yes
CUST-14013,45,Female,9,Two Year,Fiber Optic,No,No,87.34,736.99,245.2,6,5,1,Electronic Check,2,No
CUST-14014,21,Female,38,Month-to-Month,DSL,Yes,No,70.29,2499.6,258.5,55,2,0,Bank Transfer,1,No
CUST-14015,39,Female,22,Two Year,No,No,Yes,84.43,1687.79,208.1,19,1,0,Bank Transfer,1,No
CUST-14016,29,Male,49,Month-to-Month,DSL,Yes,Yes,15.0,670.02,190.3,16,3,0,Bank Transfer,0,No
CUST-14017,62,Female,68,Month-to-Month,Fiber Optic,Yes,Yes,63.82,4501.41,434.9,12,1,1,Electronic Check,1,No
CUST-14018,20,Male,15,Month-to-Month,DSL,Yes,Yes,43.6,598.07,257.0,15,1,0,Mailed Check,1,No
CUST-14019,39,Female,65,Month-to-Month,Fiber Optic,Yes,Yes,102.53,6482.19,291.6,11,0,3,Credit Card,1,No
CUST-14020,61,Female,54,Month-to-Month,DSL,Yes,Yes,80.36,4359.91,186.0,39,0,1,Credit Card,3,No
CUST-14021,19,Female,30,Two Year,DSL,Yes,Yes,70.86,2184.37,168.2,56,3,0,Credit Card,2,No
CUST-14022,41,Male,20,One Year,Fiber Optic,Yes,No,54.2,1003.45,236.9,10,0,0,Mailed Check,3,No
CUST-14023,51,Male,33,One Year,DSL,Yes,No,74.93,2387.79,168.1,51,0,0,Electronic Check,5,No
CUST-14024,44,Male,7,One Year,DSL,Yes,Yes,41.8,274.38,175.5,37,3,0,Electronic Check,2,No
CUST-14025,72,Female,8,Month-to-Month,Fiber Optic,Yes,No,62.51,469.26,221.7,49,0,0,Credit Card,2,Yes
CUST-14026,58,Female,28,One Year,DSL,Yes,No,50.54,1338.1,133.8,57,2,0,Bank Transfer,3,Yes
CUST-14027,18,Female,45,Month-to-Month,Fiber Optic,Yes,No,121.66,5409.37,199.8,24,0,0,Credit Card,5,Yes
CUST-14028,25,Female,11,One Year,DSL,Yes,No,101.75,1010.11,187.2,51,0,0,Mailed Check,3,No
CUST-14029,40,Male,31,Month-to-Month,DSL,Yes,No,91.58,2729.15,267.0,36,3,0,Mailed Check,3,Yes
CUST-14030,55,Female,12,One Year,Fiber Optic,Yes,No,27.74,308.92,125.0,1,1,1,Electronic Check,2,No
CUST-14031,23,Male,51,Two Year,DSL,Yes,Yes,86.6,4615.65,1.0,46,1,0,Bank Transfer,1,No
CUST-14032,39,Female,44,Month-to-Month,No,Yes,No,69.69,3027.75,152.0,17,1,0,Electronic Check,2,No
CUST-14033,42,Male,50,Month-to-Month,No,Yes,No,95.59,4923.91,215.8,14,1,0,Electronic Check,1,No
CUST-14034,35,Male,17,Month-to-Month,DSL,Yes,No,73.06,1154.28,266.8,38,1,0,Mailed Check,2,Yes
CUST-14035,34,Female,35,Month-to-Month,No,Yes,No,64.83,2317.84,117.6,54,4,0,Electronic Check,3,Yes
CUST-14036,29,Female,1,One Year,DSL,Yes,Yes,70.84,68.16,228.8,25,2,3,Mailed Check,2,Yes
CUST-14037,23,Male,29,Two Year,DSL,Yes,No,19.86,533.7,282.2,37,0,1,Electronic Check,5,No
CUST-14038,43,Female,51,Month-to-Month,DSL,Yes,Yes,45.81,2369.45,247.6,35,3,2,Mailed Check,3,No
CUST-14039,44,Female,64,Month-to-Month,Fiber Optic,Yes,No,74.33,4825.15,108.8,22,1,0,Mailed Check,5,No
CUST-14040,25,Male,4,One Year,Fiber Optic,Yes,No,93.48,392.39,118.5,56,2,0,Credit Card,2,Yes
CUST-14041,36,Male,28,Month-to-Month,DSL,Yes,No,51.24,1459.31,219.2,47,2,1,Mailed Check,1,No
CUST-14042,59,Male,16,Month-to-Month,No,Yes,No,63.98,943.62,326.3,7,0,0,Mailed Check,3,Yes
CUST-14043,18,Male,63,Two Year,Fiber Optic,Yes,Yes,24.98,1492.51,181.3,11,1,1,Bank Transfer,2,No
CUST-14044,74,Female,53,One Year,Fiber Optic,Yes,No,101.48,5205.03,165.1,10,1,1,Mailed Check,2,No
CUST-14045,46,Male,17,Month-to-Month,Fiber Optic,Yes,Yes,92.84,1450.44,56.7,14,1,0,Bank Transfer,2,No
CUST-14046,62,Male,40,Month-to-Month,No,Yes,No,81.3,3311.21,147.2,35,0,1,Bank Transfer,3,Yes
CUST-14047,66,Male,13,One Year,DSL,Yes,Yes,75.17,956.69,115.6,46,1,0,Electronic Check,8,No
CUST-14048,52,Female,52,One Year,DSL,Yes,Yes,103.81,5623.05,182.4,49,1,2,Mailed Check,7,No
CUST-14049,57,Male,58,Two Year,Fiber Optic,Yes,No,44.87,2572.26,43.8,36,1,0,Electronic Check,0,No
CUST-14050,31,Female,37,Month-to-Month,Fiber Optic,Yes,No,42.17,1526.64,150.4,6,1,1,Electronic Check,3,Yes
CUST-14051,52,Male,61,Two Year,Fiber Optic,Yes,Yes,91.54,5085.37,89.2,52,6,0,Mailed Check,8,No
CUST-14052,65,Male,34,One Year,DSL,Yes,No,89.86,2818.16,264.6,5,0,1,Mailed Check,3,No
CUST-14053,62,Female,70,One Year,Fiber Optic,Yes,No,35.16,2528.71,102.7,42,0,0,Credit Card,5,No
CUST-14054,37,Male,17,One Year,Fiber Optic,Yes,Yes,51.72,921.97,128.5,7,0,0,Electronic Check,4,No
CUST-14055,73,Male,20,Month-to-Month,Fiber Optic,Yes,No,107.23,2063.7,205.4,15,0,0,Electronic Check,2,No
CUST-14056,66,Female,59,Two Year,DSL,Yes,Yes,75.29,4537.67,139.2,21,0,0,Credit Card,4,No
CUST-14057,30,Male,69,Month-to-Month,Fiber Optic,No,No,84.68,5808.67,392.4,53,2,1,Mailed Check,3,No
CUST-14058,55,Male,33,Month-to-Month,Fiber Optic,Yes,Yes,36.02,1240.79,263.7,18,0,0,Credit Card,3,No
CUST-14059,66,Male,17,Two Year,Fiber Optic,No,No,81.42,1295.17,181.5,1,0,0,Bank Transfer,3,No
CUST-14060,63,Male,57,One Year,No,Yes,Yes,29.51,1651.33,213.1,4,2,0,Bank Transfer,4,No
CUST-14061,66,Female,1,Two Year,Fiber Optic,Yes,Yes,15.5,14.9,1.0,11,2,1,Electronic Check,1,No
CUST-14062,25,Male,13,Month-to-Month,DSL,Yes,No,83.17,1060.95,290.9,10,1,1,Credit Card,3,No
CUST-14063,60,Female,27,Month-to-Month,Fiber Optic,Yes,No,100.86,2560.72,226.1,45,2,0,Bank Transfer,0,Yes
CUST-14064,37,Male,70,Two Year,No,Yes,No,58.66,4002.16,173.4,56,2,0,Electronic Check,3,No
CUST-14065,50,Female,59,Month-to-Month,Fiber Optic,Yes,No,51.34,3010.04,230.9,19,3,1,Mailed Check,5,No
CUST-14066,43,Male,6,Two Year,Fiber Optic,Yes,No,107.77,589.84,241.9,54,0,0,Electronic Check,1,Yes
CUST-14067,56,Female,23,Month-to-Month,DSL,Yes,Yes,60.13,1398.82,142.5,42,1,0,Bank Transfer,1,No
CUST-14068,38,Male,10,Two Year,Fiber Optic,No,Yes,63.36,,214.2,30,1,2,Bank Transfer,2,No
CUST-14069,70,Female,51,Month-to-Month,Fiber Optic,Yes,Yes,107.35,5650.42,274.4,50,3,0,Bank Transfer,0,No
CUST-14070,66,Female,19,One Year,No,Yes,Yes,56.16,1028.5,220.9,41,0,0,Mailed Check,3,No
CUST-14071,59,Male,51,Two Year,Fiber Optic,Yes,No,48.65,2255.99,157.3,41,1,2,Credit Card,2,No
CUST-14072,60,Female,68,Month-to-Month,Fiber Optic,Yes,Yes,85.39,,206.7,20,2,1,Mailed Check,4,No
CUST-14073,71,Male,42,One Year,Fiber Optic,Yes,Yes,47.2,1825.08,304.4,27,2,0,Mailed Check,4,No
CUST-14074,58,Male,57,Two Year,Fiber Optic,Yes,Yes,61.38,3488.57,250.6,12,2,1,Bank Transfer,2,No
CUST-14075,26,Male,68,One Year,No,Yes,Yes,32.02,1975.02,75.3,56,1,1,Mailed Check,3,No
CUST-14076,41,Male,38,Two Year,Fiber Optic,Yes,Yes,69.63,2529.78,232.8,14,1,0,Mailed Check,2,No
CUST-14077,54,Male,62,Month-to-Month,No,Yes,No,66.7,3773.25,220.9,34,1,0,Mailed Check,2,No
CUST-14078,66,Female,7,Month-to-Month,Fiber Optic,Yes,Yes,89.2,562.28,284.8,42,0,1,Credit Card,3,Yes
CUST-14079,58,Male,71,Month-to-Month,DSL,Yes,No,86.43,6407.05,183.0,50,4,0,Electronic Check,3,Yes
CUST-14080,34,Male,50,Month-to-Month,Fiber Optic,Yes,No,78.79,4134.19,146.8,38,4,0,Bank Transfer,5,No
